Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
5635,155,52,,The tights are thin and not how they appear in the photo. one of my pairs had a hole in the seat and it was obvious they had been repackaged with part of the packaging missing. very disappointing. i wish i had found the hole before i try them on. they are definitely going back.,1,0,0,Initmates,Intimate,Legwear
15519,1099,61,Exquisite and unique dress,"This very unique dress is exquisite and so versatile ? suitable for daytime or evening, and will look great with a cardigan and tights for year-round wear. it fits perfectly and seems true to size to me ? i?m 5?2?, about 112 pounds, and got an xs. the description says the dress can be machine washed, but with the delicate trim around the neckline, i plan to hand-wash it carefully. so happy with this purchase!",5,1,6,General Petite,Dresses,Dresses
7374,1086,46,Hot mess on me,"Maybe it's my curves or the way i'm only 5'4"" but this was a hot mess on me! it is soooo long and cut to low for my 36d chest. it is slim and the cut usually is flattering but somehow this dress was anything but! it is really shiny and the material is heavier than anticipated for warm weather. if you are super tall and skinny with no boobs, go for it! had to send back!",2,0,14,General,Dresses,Dresses
18513,1095,20,Fabulous dress!,Fits well and appropriate for work or going out! love the pop of red in the beads! could easily be worn with a jacket well into fall! i typically wear a 6 and a small fit perfectly. not too short- but hits above the knee! this will get lots of wear!,5,1,0,General Petite,Dresses,Dresses
20346,872,47,Perfect summer tank!,"I just received this in the mail and i was so surprised how flattering it is!  i ordered the print and i can see wearing this to work, out with friends or for date night!  perfect summer tank!  comfortable and flattering!  a great addition to my wardrobe! it fit true to size for me!",5,1,1,General,Tops,Knits
6890,191,24,Love it but wish i could tweak a bit.....,"Let me just say that this material is awesome!!! when i first took it out of the packaging i was afraid that the top was too thick of a material but after wearing it around the house it seems light enough. (i live in a warm area). i will say that i find the top to be a bit larger. i ordered a medium in fear that the small would be too small on the bottom. i could have taken the small in the top---even though it is meant to be baggy 

 the bottoms on the medium fit me great- they shorts don't b",5,1,1,General,Bottoms,Shorts
7303,1078,50,Looks like reconstructed old sweatshirts!,"I truly cannot understand the great reviews on this dress!  i purchased in both a sp and a mp.  i am 5'2"" 120#.  the mp fit perfectly.  i definitely wouldn't keep it though because it looks like someone sewed a bunch of old sweatshirts together.  it's not super soft, coarse on the inside, and feels old.  the back is longer than the front, it just looks like something my daughter would make in sewing class out of scraps.  even with leggings and great boots, it looks worn.",1,0,0,General,Dresses,Dresses
8181,820,37,,,5,1,0,General Petite,Tops,Blouses
22986,1068,64,Failure,"I really wanted to like this jump suit.  i rarely have problem with retailer clothing.  i'm 5.6, hourglass shape, usually wear size 2.  this jumpsuit runs small, but that's not the only problem.  top part (shirt piece of the jumpsuit) is too short, so it's digging into my lady part.  the color does not look anything like the picture, so overall this piece is failure.  i hope that i find something similar but fits better.",2,0,1,General Petite,Bottoms,Pants
21226,835,35,Lovely top,"Beautiful and comfortable, although it is a lot looser at the bottom than pictured, and the slit on the sides is quite high. not deal breakers though!",5,1,0,General,Tops,Blouses
22058,850,28,Beautiful,"This top is lovely; great colors for spring, light material, flow-y, and the cinching below the bust line creates a super flattering silhouette. i did have to size up to a 2 (i'm almost always a 0) to make some room for the girls (i'm a 32 c/d depending on the brand), so larger chested women may want to size up, but it's well worth it",5,1,0,General,Tops,Blouses
2128,862,35,Cute top....but shrinks horribly!,"I bought this top and it ran huge, i had to get an extra small. well then i wash it according to the instructions and it shrunk horribly! like its so small now my 3 yr old could probably wear it! i'm so sad, i really liked this top....but for it to shrink after one wear is not acceptable.",1,0,10,General,Tops,Knits
1740,830,31,Love it!,"I love this and instantly felt sexier when i put it on, yet with the longer sleeves and looseness felt i could wear it casually. 

i will say that i have to often keep adjusting/pulling the top neckline down. it seems to want to revert to above-the-shoulders position. 

the fabric and quality feels nice and it was a great purchase for me!",5,1,0,General Petite,Tops,Blouses
1634,1094,34,Absolutely beautiful and comfortable,"I decided to try this on just for fun because the colors and design are absolutely gorgeous. here are my thoughts:
_________________
pros:
- the jeweled neckline is lovely! it really helps set the dress apart.
- pockets!!! such an elegant dress to have pockets is a huge plus in my book. :)
- the length is ideal for taller folk.
- it swings beautifully on the body and flares out quite a bit on the bottom. if you're tall as i am, this won't be an issue.
- nicely conservative at the top.

cons:
- i",5,1,33,General Petite,Dresses,Dresses
15283,916,62,Beautiful!,"This sweater is beautiful and looks exactly as pictured in terms of fit, length, and color. the fabric is super soft and not at all itchy - feels soft like a boucle type knit. the sleeves are 3/4 length and the weight is maybe a medium-weight (not super warm). i wouldn't see this taking me too far into a northeastern winter, but for right now it's perfect!! fit is tts :)",5,1,13,General,Tops,Fine gauge
11304,829,37,So pretty,"I bought two of these in xs. i am 5'11 and 150lbs. i started with the size small but that was to big, so down to a size xs and that was perfect. the color ivory/white is really nice, is not see through (i wear nude bras) and it goes with everything. i also didn't see any loose strings falling out of it like another reviewer said...quality material. the burnt orange is really nice too, perfect for fall. love the pockets. just make sure you size down one or two. i am usually a size medium to a lar",5,1,0,General,Tops,Blouses
23020,643,46,Way too much fabric,"I wanted to love this jumpsuit. it looks adorable in the product photo. i am 5'5"" about 120lbs and thus was overwhelming on me. i tried everything--- pulling up the tie at the waist to create a higher line, wearing a variety of heel heights----i couldn't seem to make it work. there was just so much fabric on me! it felt like i was wearing pajamas (and not in a cute 'wear your pajamas out' way). i love the idea and the photo appears to have an adorable line and cut. on me, this jumpsuit was just",2,0,0,General,Trend,Trend
7582,868,56,Poor fit,"I ordered this top on line. i wanted to love it, but unfortunately the fit was not for me. i am 5'9 with a long torso. this top was cut very wide and looks like a maternity top.",1,0,0,General,Tops,Knits
19713,877,39,Worth full price,"I went with my instincts and grabbed a size l as opposed to my usual medium.  fits great and flatters the girls while hiding my meaty back!  such a great artistic design, i will love wearing it this weekend.  i am scared to wash it, i may just have to dip it in lingerie powder and drip dry.  for fit reference: 140#, 36dd, i hold my weight in my neck, shoulders, back, upper arms, tummy (i'm not a gorilla.)",5,1,4,General,Tops,Knits
