,children,days_employed,dob_years,education,family_status,gender,income_type,debt,total_income
11252,0,568.9150149040468,31,secondary_education,divorced,f,employee,0,22550.194
11253,0,664.5884704525919,31,secondary_education,married,f,employee,0,18180.098
11254,0,1405.8804081050837,26,bachelor's_degree,unmarried,f,business,0,28250.284
11255,1,9240.247173697777,52,bachelor's_degree,married,f,business,0,26667.932
11256,0,765.3210118913865,49,secondary_education,married,m,employee,0,22193.354
11257,3,3717.9823277805262,34,bachelor's_degree,married,f,business,0,32013.008
11258,2,1831.7067448713567,26,some_college,civil_partnership,f,employee,0,13096.722
11259,0,1253.8870939245164,52,secondary_education,unmarried,f,retiree,1,21524.948
11260,0,1930.492446048558,57,secondary_education,married,f,retiree,0,22136.405
11261,0,1930.492446048558,70,secondary_education,married,f,retiree,0,4812.103
11262,0,3951.379078462912,50,bachelor's_degree,married,m,business,0,64751.297
11263,2,4388.87027021367,47,secondary_education,married,m,employee,0,35035.238
11264,1,1080.5759732223764,43,secondary_education,married,m,employee,0,15316.145
11265,2,991.0664628407576,33,secondary_education,married,m,employee,0,17576.879
11266,0,963.1631311743208,25,secondary_education,civil_partnership,m,employee,0,11763.767
11267,0,1930.492446048558,55,secondary_education,married,f,retiree,0,13933.029
11268,0,1048.782202863552,30,bachelor's_degree,civil_partnership,f,business,0,51456.592
11269,1,2741.4077946521584,37,bachelor's_degree,married,f,business,0,23372.66
11270,0,1930.492446048558,68,secondary_education,married,f,retiree,0,12153.13
11271,0,932.3010413876768,43,bachelor's_degree,married,m,business,0,83192.646
11272,0,1930.492446048558,40,secondary_education,married,f,civil_servant,0,21529.434999999998
11273,0,1073.109944560394,27,bachelor's_degree,civil_partnership,f,business,0,64894.151
11274,0,2103.4102920979053,55,secondary_education,married,m,employee,0,27898.982000000004
11275,2,329.7292686583542,37,bachelor's_degree,married,m,employee,0,37353.357
11276,3,4027.6868369759495,32,secondary_education,married,f,employee,0,26024.218
11277,1,415.1380547107808,27,secondary_education,married,m,employee,0,12419.968
11278,1,860.0332485638753,48,secondary_education,married,f,employee,0,16543.916
11279,0,1930.492446048558,60,secondary_education,married,f,retiree,0,29011.478
11280,1,1481.834448447635,46,secondary_education,civil_partnership,m,employee,0,22445.389
11281,0,986.9323830006844,26,bachelor's_degree,civil_partnership,f,employee,0,52448.768
11282,1,598.9375733437919,43,bachelor's_degree,civil_partnership,f,employee,0,29106.94
11283,2,3272.8210459343986,29,secondary_education,married,f,employee,0,19905.73
11284,0,3721.6823785215,44,bachelor's_degree,unmarried,m,employee,0,18352.252
11285,0,670.5910050505893,27,bachelor's_degree,married,m,civil_servant,0,41449.014
11286,0,378.1370140577063,33,bachelor's_degree,married,m,employee,0,43509.493
11287,2,2486.862956558947,27,secondary_education,married,m,employee,0,17379.668999999998
11288,0,5998.294432864947,58,bachelor's_degree,civil_partnership,f,business,0,47702.002
11290,0,1289.188792530339,36,bachelor's_degree,unmarried,f,business,0,27503.559
11291,2,801.6290882030611,32,secondary_education,married,f,employee,0,47469.15900000001
11292,0,840.4199477099141,52,secondary_education,married,f,civil_servant,0,27031.958
11293,1,811.6951787707536,35,bachelor's_degree,civil_partnership,f,employee,0,32769.299
11294,0,1598.219113853225,35,bachelor's_degree,unmarried,f,employee,0,19901.991
11295,2,697.8515738338323,54,secondary_education,unmarried,m,employee,0,12868.7
11296,0,85.27966797152988,37,secondary_education,civil_partnership,f,employee,1,11381.235
11297,2,899.7049018164903,33,secondary_education,married,m,employee,1,24623.18
11298,0,2105.8810713511107,52,bachelor's_degree,widow_widower,f,retiree,0,15700.876
11299,0,824.7011718506062,23,bachelor's_degree,married,f,business,0,16234.313
11300,0,2389.817282041152,43,secondary_education,married,f,civil_servant,0,41140.791
11301,0,1930.492446048558,63,secondary_education,married,m,employee,0,21529.434999999998
11302,1,3096.815931733552,36,bachelor's_degree,married,f,business,0,17211.711
11303,2,1222.1589727154123,41,bachelor's_degree,married,f,employee,0,43529.725
11304,0,4910.562824829834,44,bachelor's_degree,married,f,employee,0,14287.245
11305,0,815.2993912615035,39,secondary_education,unmarried,m,business,1,25288.121
11306,0,705.0476900749162,35,bachelor's_degree,married,f,employee,0,24094.425
11307,0,765.731273479513,29,bachelor's_degree,civil_partnership,m,business,0,30886.741
11308,0,165.58815003331569,23,secondary_education,unmarried,f,business,0,26730.448
11309,0,8086.271536392347,42,secondary_education,civil_partnership,f,employee,0,10323.06
11310,0,2655.3309357116163,31,bachelor's_degree,civil_partnership,m,business,0,22654.813
11311,0,900.2775865786148,54,bachelor's_degree,married,f,business,0,22733.086
11312,0,1930.492446048558,60,secondary_education,married,f,retiree,0,11936.038
11313,0,1798.3530216997779,60,bachelor's_degree,married,f,retiree,0,9060.414
11314,0,1628.8377182250665,42,secondary_education,married,f,business,0,12731.928999999998
11315,0,2508.785714756651,60,secondary_education,widow_widower,f,retiree,0,30307.19
11316,1,1481.834448447635,64,secondary_education,civil_partnership,f,retiree,0,17832.087
11317,0,1987.052733642787,33,secondary_education,married,m,employee,0,51463.33900000001
11318,0,1605.0696503579034,64,secondary_education,civil_partnership,m,retiree,0,20299.616
11319,0,2212.47962548397,46,secondary_education,unmarried,f,civil_servant,0,18125.069
11320,0,1289.188792530339,37,bachelor's_degree,unmarried,m,employee,0,27503.559
11321,0,2541.46869676136,54,secondary_education,widow_widower,f,business,0,32662.09
11322,0,1930.492446048558,71,secondary_education,married,m,retiree,0,13283.418
11323,0,1930.492446048558,51,secondary_education,married,f,employee,0,21529.434999999998
11324,0,1930.492446048558,55,secondary_education,married,f,retiree,0,35688.189
11325,0,1253.8870939245164,68,secondary_education,unmarried,m,retiree,0,14738.141
11326,0,1447.012449775053,32,bachelor's_degree,unmarried,f,business,0,15080.905
11327,1,575.1544414357228,41,bachelor's_degree,divorced,f,employee,0,20425.011
11328,2,1725.1620119343029,28,secondary_education,married,f,business,0,15486.89
11329,0,1229.012926757712,50,secondary_education,divorced,f,employee,0,13381.393999999998
11330,0,794.6663499610762,35,secondary_education,civil_partnership,f,employee,0,19555.662
11331,1,2057.5066737985444,36,bachelor's_degree,married,f,business,1,55842.018
11332,0,70.7815276880608,32,bachelor's_degree,married,f,employee,0,28401.157000000007
11333,0,2508.785714756651,59,secondary_education,widow_widower,f,retiree,0,22087.083
11334,2,1228.638681675905,29,secondary_education,married,f,employee,0,16547.727
11335,1,1326.98220167493,27,bachelor's_degree,married,f,employee,0,28041.762
11336,0,1930.492446048558,51,secondary_education,married,f,retiree,0,22035.615
11337,0,3089.115713229076,43,secondary_education,civil_partnership,f,employee,0,26235.049
11338,0,1786.8518116310331,53,bachelor's_degree,widow_widower,f,business,0,28588.202
11339,1,4924.85186636864,40,some_college,married,f,civil_servant,0,29450.022
11340,0,1005.8619093282722,47,bachelor's_degree,civil_partnership,f,civil_servant,0,31606.063
11341,0,1930.492446048558,63,secondary_education,married,f,retiree,0,21529.434999999998
11342,0,1780.9673497099975,26,secondary_education,unmarried,m,employee,0,13884.887
11343,2,1701.029368592046,40,secondary_education,married,m,business,0,22389.309
11344,0,1930.492446048558,61,secondary_education,married,f,retiree,0,34655.072
11345,0,2596.030109853193,44,some_college,civil_partnership,f,business,0,31735.658
11346,0,2508.785714756651,59,secondary_education,widow_widower,f,retiree,0,10848.856000000002
11347,0,2412.592208905699,26,bachelor's_degree,civil_partnership,m,civil_servant,0,32891.012
11348,0,1496.2392576402572,59,some_college,married,f,retiree,0,25679.2185
11349,0,299.53017875216284,54,secondary_education,unmarried,f,business,0,25942.483
11350,0,2128.119558501273,31,secondary_education,unmarried,f,business,1,26065.998
11351,0,6961.987331704692,50,secondary_education,widow_widower,f,employee,0,21607.932
11352,0,1605.0696503579034,57,secondary_education,civil_partnership,f,retiree,0,23412.634
11353,2,503.690067794252,34,bachelor's_degree,married,f,business,0,45426.913
11354,0,1615.240920851299,21,bachelor's_degree,civil_partnership,m,business,0,28942.1385
11355,1,4735.41508903629,40,bachelor's_degree,married,f,employee,0,30107.386
11356,0,834.2524184883775,47,secondary_education,married,f,employee,0,29592.894
11357,0,5521.120855198604,44,bachelor's_degree,civil_partnership,f,employee,0,36777.589
11358,0,1253.8870939245164,50,secondary_education,unmarried,f,retiree,0,12657.94
11359,0,453.6915136039693,47,secondary_education,married,m,employee,0,32699.335
11360,0,3303.415754962072,33,secondary_education,married,f,employee,1,24896.186
11361,0,3230.361347500313,48,secondary_education,married,f,employee,0,15144.652
11362,2,5352.813749159398,44,bachelor's_degree,married,m,employee,0,36643.957
11363,0,1412.3720074972427,36,secondary_education,unmarried,m,employee,0,14008.383
11364,0,118.3863132991244,57,secondary_education,married,f,employee,0,14396.604
11365,1,3972.527576280946,43,secondary_education,married,m,employee,0,34086.362
11366,0,1930.492446048558,61,secondary_education,married,f,retiree,0,26481.34
11367,0,1930.492446048558,67,secondary_education,married,m,retiree,0,16424.076
11368,2,774.8957914266562,29,secondary_education,married,f,employee,0,10655.824
11369,2,1320.841444039708,31,primary_education,married,f,employee,1,18177.594
11370,2,228.69832608009136,29,secondary_education,married,f,business,0,20853.44100000001
11371,0,315.5568234484787,55,secondary_education,married,m,business,0,20523.008
11372,0,4356.447991386585,54,some_college,married,f,employee,0,18246.385
11373,2,298.6225707942653,34,secondary_education,civil_partnership,f,business,1,10797.503
11374,0,3150.935322069732,52,secondary_education,married,f,civil_servant,0,27313.715
11375,0,1930.492446048558,30,secondary_education,married,f,employee,1,21529.434999999998
11376,0,2976.199297571059,64,secondary_education,married,f,business,0,9405.41
11377,1,503.0489602706957,37,secondary_education,civil_partnership,f,civil_servant,0,16005.155
11378,0,2540.6554871813164,47,secondary_education,married,f,business,0,16938.373
11379,0,749.6125303845305,27,bachelor's_degree,unmarried,m,business,0,44925.737
11380,0,2717.168751226509,46,secondary_education,married,f,civil_servant,0,20131.387
11381,0,1930.492446048558,60,secondary_education,married,m,retiree,0,18223.074
11382,1,3213.269827818305,30,secondary_education,civil_partnership,f,business,0,26526.999
11383,1,1430.7850660878871,45,bachelor's_degree,married,m,business,0,27662.672
11384,1,73.98989065754823,38,bachelor's_degree,civil_partnership,f,employee,0,18639.45
11385,1,5349.567299060683,54,bachelor's_degree,divorced,f,business,0,38269.363
11386,0,2508.785714756651,46,secondary_education,widow_widower,f,business,0,20193.389
11387,0,1930.492446048558,52,secondary_education,married,f,retiree,0,10267.902
11388,0,3606.6639942129023,28,bachelor's_degree,divorced,f,employee,0,45566.351
11389,0,3849.3588153458063,45,secondary_education,widow_widower,f,business,1,53167.215
11390,0,1475.9611670291456,49,secondary_education,widow_widower,m,employee,1,32115.252
11391,2,739.629187347352,33,bachelor's_degree,unmarried,f,employee,0,44049.25900000001
11392,0,1172.863970627818,28,secondary_education,married,f,employee,0,17588.163
11393,1,1224.7141880267377,34,bachelor's_degree,married,f,business,1,28013.776
11394,0,2508.785714756651,60,secondary_education,widow_widower,f,retiree,0,31573.457
11395,0,842.5015804807435,57,bachelor's_degree,unmarried,m,business,0,19288.688
11396,0,103.5986025770868,26,bachelor's_degree,married,f,civil_servant,0,28170.558
11397,0,1930.492446048558,37,secondary_education,married,f,employee,0,21529.434999999998
11398,0,6256.9626605069825,51,bachelor's_degree,civil_partnership,f,employee,0,25938.48
11399,1,1556.5959323180575,56,bachelor's_degree,civil_partnership,f,retiree,0,12843.438
11400,0,2508.785714756651,65,secondary_education,widow_widower,f,retiree,1,24233.827
11401,0,2214.5765176380605,42,bachelor's_degree,married,m,business,0,84745.10800000001
11402,0,3354.787166185021,49,secondary_education,married,m,employee,0,15044.764
11403,1,1795.3493568297265,48,secondary_education,married,f,business,0,19261.826
11404,0,3946.590578745389,28,secondary_education,unmarried,f,civil_servant,0,25592.3
11405,0,2297.811433086233,46,secondary_education,unmarried,f,business,1,18180.553
11406,0,1930.492446048558,68,secondary_education,married,m,retiree,0,22837.087000000003
11407,1,151.6704157846842,32,secondary_education,married,f,employee,0,16960.046000000002
11408,1,3185.4252863130328,31,secondary_education,unmarried,m,employee,1,59158.267
11409,0,2508.785714756651,62,secondary_education,widow_widower,f,retiree,0,11874.666
11410,1,140.34396145391418,26,bachelor's_degree,civil_partnership,f,employee,0,21870.376
11411,2,870.3117785496239,40,secondary_education,unmarried,f,employee,0,21595.317000000006
11412,1,1481.834448447635,44,secondary_education,civil_partnership,f,employee,0,22445.389
11413,0,1930.492446048558,57,secondary_education,married,f,retiree,0,10413.103
11414,0,1930.492446048558,60,secondary_education,married,f,retiree,0,32439.396
11415,0,1843.3035447020432,45,secondary_education,married,f,employee,0,24834.192000000006
11416,0,1586.1232527637255,33,secondary_education,civil_partnership,f,employee,0,38293.794
11417,0,7066.4290907614,54,secondary_education,married,f,employee,0,18086.503
11418,0,1253.8870939245164,31,secondary_education,unmarried,m,business,0,21524.948
11419,0,1289.188792530339,22,bachelor's_degree,unmarried,m,business,0,27503.559
11420,0,2508.785714756651,60,secondary_education,widow_widower,f,retiree,0,18395.353
11421,0,4693.4454758357015,38,secondary_education,unmarried,f,employee,0,14209.64
11422,0,1605.0696503579034,22,secondary_education,civil_partnership,f,employee,0,21642.797
11423,2,111.13939896974578,28,secondary_education,married,f,employee,0,15206.642
11424,1,4328.647232233285,48,secondary_education,divorced,m,business,0,30925.9
11425,1,1222.9862791456055,26,bachelor's_degree,married,f,employee,0,22694.872000000007
11426,0,4199.093014455157,46,secondary_education,civil_partnership,f,employee,0,22471.57
11427,0,227.320515569642,22,secondary_education,civil_partnership,m,employee,1,57722.359
11428,2,418.68610228385313,36,secondary_education,unmarried,f,employee,0,16441.288
